x,y,type,name
21.5888229,41.9864102,restaurant,Royal Food Zlate
21.6126147,41.9953625,restaurant,Конак Јазбиње
21.5078989,41.9932328,restaurant,Гостилница Софра
21.5099084,41.9951884,restaurant,Пицерија Кремисимо
21.5093746,41.9956244,fast_food,Ketering Vkusno
21.5137772,42.027601,cafe,Лав Фонтана
22.0953457,41.4895975,restaurant,Rubiko
22.3171977,41.6245987,restaurant,Пилав Тепе
21.6985476,42.1288686,restaurant,Restaurant Arcus
21.7055087,42.1322787,bar,eliba lounge bar
21.704157,42.1373364,bar,Kumanovo
21.7041267,42.1375281,bar,adra
21.6999903,42.1395687,cafe,Mocha Caffe
21.733628,42.1208566,restaurant,Exclusive
21.7448727,42.1214792,restaurant,Terazza
21.7181577,42.1317263,restaurant,Рим-Париз
21.7173139,42.1325071,cafe,Julia
21.7206493,42.1320465,restaurant,Restoran Prado
21.7128683,42.1331153,cafe,Relax
21.712736,42.1333648,cafe,Donita
21.7131719,42.1333475,restaurant,Ambrella
21.7162124,42.1329068,pub,Art Cafe CARIGRAD
21.7173429,42.1338027,fast_food,Аркадија
21.7176862,42.1343433,bar,city
21.718448,42.13429,cafe,Зафир
21.7183301,42.1345469,fast_food,Џу Џу Бургер
21.7189408,42.1341627,cafe,Франш
21.7189898,42.134282,cafe,Irish Pub
21.7187933,42.1343519,cafe,Корзо
21.7197998,42.1345864,bar,Revolution
21.7174092,42.1366097,bar,Касапски круг
21.7187383,42.1361779,cafe,Нама Кафе
21.7190616,42.136391,bar,Клуб
21.7192653,42.1366237,pub,W2
21.7187986,42.1373298,pub,Тунел
21.7204462,42.1365237,restaurant,Баба Цана
21.7279322,42.132763,cafe,Rafaela
21.7282115,42.1333614,restaurant,Помодоро
21.7266326,42.1355332,bar,Lollipop
21.7241653,42.1381918,cafe,اخر نقطة تاع تران
21.7318423,42.1235585,restaurant,Корнер
22.3309502,42.2075328,restaurant,Стар Лисец
22.3379183,42.207696,food_court,Трнче
22.3466279,42.2123127,restaurant,македонија
22.3580161,42.2228585,restaurant,Pashina vodenica
22.389952,42.2246851,fast_food,Дервен
21.4474069,42.018055,fast_food,Burek
21.4462164,42.0365961,restaurant,EZO
21.4163482,41.9922398,restaurant,511
21.416522,41.9922245,restaurant,Balila
21.4150613,41.9946354,restaurant,Крчма
21.4162239,41.9934306,cafe,9
21.4171739,41.9937283,cafe,Авантура
21.4160063,41.9969599,restaurant,Лавче
21.4170693,41.997226,restaurant,Еснаф кај даре
21.4021635,41.9959806,restaurant,МАКЕДОНСКА КУЌА
21.4032227,41.9959185,drinking_water,Чешма
21.4020366,41.9979148,restaurant,Кај Маршалот
21.4086858,41.9972323,restaurant,Акорд
21.4091295,41.997291,cafe,Ли
21.4078483,41.9997295,restaurant,Рустикана
21.4168806,41.9984995,cafe,Belier
21.416703,42.0001541,cafe,Броз Кафе
21.420417,41.998742,restaurant,Дестан
21.4204573,41.9989335,pub,Браво
21.4191901,42.0005946,restaurant,Кантина
21.4207447,41.9987097,restaurant,Пицерија Либертас
21.4217901,41.9990725,fast_food,Гирадико
21.4211669,42.0004422,bar,# hash bar
21.4231465,41.9999867,fast_food,Dogs bar
21.4173939,42.0008922,fast_food,Сендвичара Попе
21.417262,42.0009888,cafe,Кафе Змија
21.4175044,42.0007963,cafe,Кафе Филипос
21.4175412,42.0011509,pub,Кафе Кино Карпош
21.4170443,42.003398,fast_food,Royal Burger
21.4167758,42.0035281,fast_food,DM Restaurant
21.420049,42.0007591,restaurant,Дебар Маало
21.4200655,42.0009079,restaurant,"Кафана ""Дебар Маало"""
21.4205747,42.0013292,restaurant,Дебар Маало
21.4206632,42.0010941,restaurant,Фрути Ди Маре
21.4210921,42.0013712,restaurant,Идадија
21.4216953,42.0013652,cafe,Laika
21.4208615,42.0014888,restaurant,Кај Перо
21.4214837,42.001453,restaurant,Наџак
21.423008,42.0012294,cafe,fourplay
21.4216722,42.0021654,bar,Kaldrma
21.4217791,42.0022762,bar,Van Gogh
21.4218407,42.0023198,cafe,Кахава
21.4181784,42.0087916,cafe,Централ Парк
21.423451,42.0002331,bar,Radio bar
21.4235498,42.00231,bar,Speakeasy
21.4235595,42.0023813,restaurant,МЦМ Мезе Бар
21.4193986,41.9868025,restaurant,Баба Цана
22.6366903,41.231591,restaurant,Elita
20.958638,41.986155,restaurant,Emka
20.9602367,41.9912803,restaurant,Ultra
20.9602672,41.9913951,cafe,Ultra
20.959919,41.9916981,cafe,M House
20.9608123,41.992301,cafe,Ток 2000
20.961125,41.9976539,restaurant,Restaurant Boss
20.9614188,41.9995695,restaurant,Era
20.9518032,42.0012645,cafe,Беко Кафе
20.9619853,41.999321,cafe,Riva Caffè
20.9633055,42.0060772,cafe,Amaretta (Red&Black)
20.9713496,42.0075938,cafe,Garden
20.9714342,42.0075662,cafe,Irish Pub
20.9721424,42.0072505,cafe,Tantra
20.971694,42.0073312,cafe,Maroon Bar
20.9718414,42.0073693,cafe,Barcode
20.9746292,42.0073877,restaurant,11
20.9731075,42.0080851,restaurant,Maestro Cafe
20.9750309,42.0077518,restaurant,Restaurant Sirena
20.9737785,42.0100645,cafe,Стори Кафе
20.9740134,42.0100196,cafe,Репаблик Кафе
20.9756816,42.009057,restaurant,Ресторан Еснав
20.9758291,42.0089945,restaurant,Ресторан Тетовска Куќа
20.9758432,42.0095705,restaurant,Пица-Ресторан Пунто Верде
20.97935,42.0067252,restaurant,Гарден Ресторант
20.9791319,42.0088358,cafe,Симпл Кафе
20.9798693,42.0087006,cafe,Били Кафе
20.9893133,42.0042922,fast_food,Шатци
20.989483,42.0040789,cafe,Aksaraj
20.9895845,42.0041365,fast_food,Doner Kebab
20.9894268,42.0041795,restaurant,Restaurant Emporium
20.989468,42.0042478,restaurant,Fontana Grill
20.9896305,42.0042064,fast_food,Chitir Chicken
20.9660018,42.0133094,restaurant,БЕЛАМИА
21.0271684,42.0664398,restaurant,Манастирски Ресторан
21.0398878,42.0597188,fast_food,Ресторант Контраст
21.041931,42.0609612,cafe,Елита Кафе
21.0503487,42.0705093,restaurant,Гостилница Боеми
21.0512358,42.072656,restaurant,Ресторан Трио
21.0514706,42.0755301,restaurant,Ресторан Цуцла
21.4871217,42.0072516,restaurant,Hunter’s Lodge “Kamnik”
21.4941048,41.9977923,fast_food,Томи
21.4960141,42.0013936,restaurant,Велково Меанче
21.4600445,41.9978436,restaurant,Dojrana Skopje
21.4605034,42.0026892,fast_food,Млечен ресторант АНЕ
21.4614608,42.002646,bar,Ле Петит
21.4647397,42.0019716,restaurant,Тица - Елени
21.4648097,42.0030521,restaurant,Кај Тоше на Ќоше
21.4523161,42.0537503,restaurant,Дарвик
21.4484,42.0582551,cafe,Royal
21.4502266,42.060135,cafe,Шема
21.4514149,42.0578588,restaurant,Ресторан „Александар“
21.4888884,42.0903883,drinking_water,Чешма Сарачево
21.4391463,41.9834793,drinking_water,Чешма
21.4390455,41.9841333,restaurant,Чешма
21.4422139,41.9922032,restaurant,Кај Злате
21.4427246,41.9922973,restaurant,Лезет
21.441738,41.99462,bar,samocod
21.4457433,41.9878133,fast_food,Пицерија Џокер
21.446918,41.991008,bar,Club Colloseum
21.4341981,42.0128215,cafe,Kandi
21.4349372,42.0198926,restaurant,Prince
21.4307185,42.0229923,restaurant,Beta
21.4412533,42.0195979,restaurant,Бизнис
21.4448873,42.1382444,restaurant,Etna Elena
21.9522494,41.5237914,restaurant,Kaj Zika
21.9361758,41.581813,restaurant,Vinarija Stobi
21.9748986,41.5502944,cafe,Стоби
21.4264143,41.9922468,cafe,DejaVu
21.4266738,41.9922273,cafe,Istanbul
21.4278104,41.9928812,ice_cream,Ескимо
21.4275081,41.9936252,fast_food,Гиро
21.4276093,41.9948293,restaurant,7 Скара Ресторан
21.4293734,41.9923772,cafe,Corsso
21.4297981,41.9925716,restaurant,Damaskino
21.429836,41.992653,cafe,Плеј Кафе
21.4298728,41.9927362,cafe,Caffe Bar Dolce Vita
21.4301208,41.9927317,restaurant,"Lounge Bar & Restaurant ""Square 21"""
21.4295835,41.9932203,bar,GastrotecaSiesta
21.4295835,41.9932432,restaurant,GastrotecaSiesta
21.4300742,41.9933026,restaurant,Amigos Мексиканска Кантина
21.4301082,41.9933851,cafe,Ливинг Рум
21.4302256,41.9929701,cafe,Caffe Novo
21.4302496,41.9930256,fast_food,Pizza FRESKO
21.430365,41.9938562,cafe,Gnezdo
21.4290413,41.9947622,bar,Centar Bar
21.4306195,41.9944452,cafe,Bistro Skopje
21.4308588,41.9949424,cafe,DRAMA coffee house
21.426176,41.9955629,pub,Piazza Liberta
21.4271773,41.9954521,cafe,Крин
21.4268984,41.9964359,bar,Mr. Jack
21.4282008,41.9960837,ice_cream,Сладолед Младост
21.4301301,41.9957324,restaurant,Пекинг Гарден
21.4302915,41.9952825,restaurant,Арабеска
21.4308204,41.9955477,cafe,Боката
21.4302534,41.9957302,pub,London Pub
21.4304595,41.9957062,restaurant,Тренд
21.4310013,41.9952414,cafe,Caffe Skopje
21.4307036,42.0047876,restaurant,Под Кале
21.1755333,41.2330427,pub,Бифе
21.334101,41.0273541,cafe,Cocktail Bar - Uno Mars
21.3352456,41.0275558,pub,Бурбон Стрит
21.331219,41.0309947,restaurant,Гарден Имиџ
21.3337145,41.0286733,bar,Порта Џез
21.3353453,41.0296756,fast_food,SM-Sport
21.3367381,41.0240108,cafe,јагода
21.3365737,41.0246534,cafe,Internet Club Alex
21.3365818,41.0247991,cafe,Globaltech
21.337129,41.0248295,cafe,Cafe Bar Touch
21.3368286,41.0256207,restaurant,Пицерија Лео
21.3366193,41.0257036,cafe,Art Cafе
21.3363912,41.0275814,cafe,Кафе Пајтон
21.3412151,41.0236829,restaurant,Скандал Рестпран
21.3356597,41.0287588,cafe,Dante
21.3356564,41.0295644,restaurant,Pizza Metro
21.3528594,41.036449,restaurant,Аражок
21.3533345,41.0364578,restaurant,Арена
21.3539109,41.036449,restaurant,Балукс
21.4520444,41.9826324,restaurant,Gala Kujna
21.4559701,41.9815585,restaurant,Пошта
21.4519243,41.9874698,fast_food,Лесковачка Скара Вили
21.4520843,41.9883207,restaurant,еквестријан
21.4531813,41.9877171,fast_food,Лесковачка Вили
21.4534598,41.9885844,cafe,Палма
21.4492023,41.9899769,restaurant,Мезе Бар
21.4504664,41.9915282,cafe,Red Caffe
21.4522729,41.9914536,restaurant,Every Day
21.4542682,41.9901685,bar,Игротека Тиквичка
22.1490217,41.1330504,drinking_water,Kapetanova Tsesma
22.2108324,41.1690988,restaurant,Марково Бачило
22.1994416,41.1775397,restaurant,Момина Чука
21.4597832,41.9896275,fast_food,Fast food 7
21.4667276,41.9856123,restaurant,Campione lounge Bar
21.4670662,41.9856161,restaurant,"Пицерија ""Дени"""
21.4661426,41.9859376,restaurant,DejaVu Lounge
21.4630555,41.9882627,drinking_water,Чешмичка
21.4634495,41.9892217,fast_food,Лесковац
21.4635675,41.9893772,fast_food,Лесковачка Вили
21.4633394,41.9914306,restaurant,Пицерија Фамилија
21.4640869,41.9913259,restaurant,Т'га за југ
21.4655483,41.9915744,restaurant,Златна вилушка
21.4661079,41.9937893,bar,Bar
21.2151321,41.5065603,restaurant,Cardak
21.2163903,41.5067247,cafe,Кафе Бар Ш
21.2166228,41.5068787,restaurant,Кај Чоме
21.2168806,41.5069813,cafe,First
21.2170194,41.5070382,restaurant,Lisec
21.2160292,41.5081589,restaurant,Kaj Mame
21.2185145,41.5075708,fast_food,Бурек
21.2166302,41.5121022,fast_food,Млецен Ресторан Симед
21.2165604,41.5133537,cafe,Kardinal
21.2442677,41.541066,restaurant,Пешна
21.2494143,41.545315,restaurant,Меана Дедо Илија
21.2205193,41.6150472,restaurant,Извор
21.5383181,41.350405,restaurant,Делфина
21.5493787,41.350337,fast_food,Сникерс Грижо
21.5493109,41.3505012,fast_food,СиС
21.4700306,41.591053,restaurant,Ѕидан Мост
21.2481885,41.3682156,restaurant,Пица Андора
21.2483529,41.3679722,cafe,Re-Publik
21.2485747,41.368101,restaurant,Skar
21.2486257,41.3681312,restaurant,Beneton
21.2487033,41.3681712,cafe,Coffee bar Ljubov
21.2484945,41.3683487,cafe,Club Planet
21.2491145,41.3678039,restaurant,Restaurant Shape
